4.43482585e-01 -2.16481256e-02 -6.13088067e-01 -1.59185082e+00 -1.01273463e+01 2.90663813e+00
-4.70233307e+00 -5.11997445e+00 -3.30402513e+00 2.83894272e+00 4.83020395e+00 4.77251761e-01
1.09214251e+00 -1.87952020e+00 -1.60800050e+00 -2.56237417e+00 9.92784718e+00 6.67531919e+00
4.18329842e+00 1.14667197e+00 5.39376292e-01 1.80185826e+00 2.46026774e+00 -4.75720128e+00
-2.88333242e+00 -1.29116354e+00 5.43060591e+00 -4.81690027e+00 -1.56521525e+00 1.54169853e+00
3.38144221e-01 2.26752016e+00 1.92622294e+00 -3.35932989e+00 3.10533205e+00 3.08600745e+00
6.75619811e+00 1.81241143e+00 4.20924117e-01 -1.17187450e+00 1.29433601e+00 -5.88144870e+00
-4.56912169e-02 3.22174463e+00 -1.99082243e+00 9.76133258e-02 9.46436460e+00 5.24045601e+00
3.91946362e+00 1.50157831e-01 -6.86715704e-01 -1.57781070e+00 -2.51824334e+00 -6.15275331e+00
8.88861358e-01 5.58657296e-01 1.47824889e+00 7.76524008e+00 -7.39166054e+00 5.71759096e-02
-1.74271911e+00 4.91761237e-01 1.14817023e+00 5.48973943e+00 -2.13464008e+00 1.07347589e+00
1.25655498e+00 -1.07009201e+00 -1.33418122e+00 2.75647126e+00 2.56129444e+00 -1.36823397e+00
-1.72321895e+00 2.82565980e+00 -2.89176159e-01 6.02926851e+00 3.69962828e+00 -2.30997468e+00
-3.91598953e-01 5.15196076e+00 2.72866726e+00 1.53348049e+00 1.22996969e-01 1.65495472e+00
-1.11083455e+00 -1.15144875e+00 5.95162003e-01 -1.72599481e+00 9.57943492e-01 6.82243055e+00
2.41916842e+00 -7.54476956e-01 2.70564725e+00 -4.00246714e+00 -4.55002592e+00 5.21791617e+00
-4.57887804e-01 2.31654708e+00 1.94541678e+00 1.25626623e+00 -2.89056231e+00 -1.29377064e+00
5.37318402e-01 1.19311567e+00 -1.32839280e+00 3.45518610e+00 2.32588412e+00 -6.67858423e-01
5.39760378e-01 -9.65557517e-01 -1.90276382e+00 -1.61694767e+00 -4.39087511e+00 -9.00561945e+00
2.32471645e+00 -3.83013727e+00 2.58303632e+00 1.62218617e+00 -6.39193289e-01 -1.48544313e+00
1.27319731e+00 9.64463421e-01 4.66953466e-01 -9.61228999e-01 -3.23822129e+00 2.73165001e-02
3.95944299e-01 1.27433825e+00 5.77334428e-01 -8.11548707e+00 -2.21294370e+00 -8.95676784e+00
-7.85673612e-01 -1.77762269e-02 6.36601729e-01 2.11702046e+00 -6.52804971e+00 1.56591502e+00
1.48233689e-01 -5.36839015e-01 -1.49525086e+00 -4.57107069e+00 -3.89055850e+00 -1.69966492e+00
3.25887720e-02 3.20644290e+00 -1.56100544e+00 3.16110584e+00 -4.57036466e+00 8.57346415e+00
1.70642056e+00 -1.15147011e+00 7.84549513e-01 -2.55470812e+00 -8.77205506e+00 -3.85819636e+00
-3.60210130e-01 1.28822035e+00 -1.52891531e-01 -8.29280197e-01 2.90953847e+00 1.64165296e+00
-2.78349877e+00 3.29919617e+00 -1.34790276e+00 -5.83378735e-01 -2.38843340e+00 -2.38142001e+00
-8.34768169e-01 3.35507923e-01 9.41764959e-02 3.57662054e+00 1.03595361e+01 -2.33576434e+00
-7.41716201e-01 -2.06501643e+00 -2.82271328e+00 -5.48519254e+00 -1.95880214e+00 3.16920130e+00
2.35107565e+00 1.08875627e+00 2.86422212e+00 -3.32469255e+00 6.98486214e+00 -3.90774084e+00
-6.69366408e-01 2.96972331e+00 1.17657922e+00 6.04703484e+00 -1.13451688e+00 -5.57014340e+00
-5.04376062e+00 5.86042403e-01 2.43931028e+00 2.30202046e+00 -4.98439982e+00 3.93665066e+00
4.52508261e-01 -1.21022263e+00 9.90613914e-01 1.21851630e+01 4.23111474e+00 2.54614611e+00
-3.31390943e+00 2.07908526e+00 4.90562619e+00 -1.83962820e+00 1.90101864e+00 4.20314397e+00
-3.27003935e+00 9.71550349e+00 -5.33791792e+00 1.51058282e+00 -1.71563957e+00 -1.58213183e+00
6.63674576e-01 1.03612915e+00 4.77571651e+00 4.52867433e+00 -2.19199840e+00 1.77597612e+00
-2.76476971e-01 -7.53418261e-01 8.23551295e-01 4.25183908e+00 -2.34896765e+00 -1.24424492e+00
-1.27774810e+00 -7.99033640e-01 -3.76369476e+00 2.69232965e-01 -2.21838151e+00 -3.70879903e+00
-3.02331028e+00 -3.37503447e-02 2.04493504e+00 -6.94601536e+00 -5.51645633e+00 -4.97592921e-01
-2.45115132e+00 2.12953700e+00 1.88083726e-01 -2.09682558e+00 -4.62244234e+00 1.48719439e+00
1.38899177e+00 -1.99239730e-01 3.21961859e-01 -6.21495409e+00 4.05142654e-01 7.10689039e-01
-1.09176549e+00 5.40617430e+00 -7.06932498e-01 -1.99490259e+00 4.90035808e+00 4.98493646e+00
6.40480077e-01 1.07441554e+00 6.86685535e-01 -4.44760842e+00 5.22011255e+00 1.02579440e+01
1.77687357e-01 6.38290150e-01 9.45587434e-01 -6.30752615e+00 5.93656809e+00 -9.42421329e+00
-5.98833471e-01 9.13110994e-01 1.01847857e+00 -6.46818560e+00 7.70036917e+00 -1.36170402e+00
-2.16147716e+00 6.95369913e-01 3.73129914e-01 8.65534188e+00 2.57045659e+00 -3.88270854e+00
-1.05737076e+00 1.11619487e+00 -1.75623540e-01 2.87206311e+00 -2.77603742e+00 -1.09902974e+00
-2.08342485e+00 -2.48398231e+00 1.86447589e+00 -4.77987913e+00 4.81995709e+00 -3.25290383e+00
1.08128416e+00 -8.61466879e-01 -1.75593842e+00 -1.91078399e-01 4.43672020e+00 4.24833408e+00
-1.94055213e+00 -1.68049803e+00 -3.39935594e-01 1.89077464e+00 -6.42539840e+00 2.77923611e+00
3.97879561e+00 -1.89747876e+00 1.94861163e+00 -7.70835799e+00 3.58484878e+00 -2.82452088e+00
2.83966531e+00 2.42531740e+00 8.44126132e+00 8.05816122e-01 9.53627749e-01 -1.22758231e+00
1.86736810e+00 -3.09180732e+00 1.10490234e+00 4.98172295e+00 -5.31899712e+00 4.02208316e+00
1.44753108e-01 1.56582578e+00 -2.18661640e+00 -1.45858457e+00 6.33517777e+00 3.07248552e+00
2.86490576e+00 1.77897577e-01 -1.98077798e+00 3.87672698e+00 6.00054655e+00 2.14264881e+00
6.53281206e-01 4.80989956e-02 3.99241365e-01 5.27508123e-01 -2.53411980e-01 -6.96142555e+00
1.89950101e+00 -2.02187105e+00 5.17464341e-01 2.71917118e+00 9.62709432e+00 5.45186283e+00
-1.05653334e+00 3.12847567e+00 -8.11719522e-01 -1.63325006e+00 -6.26985902e+00 -9.35949860e+00
-8.64709866e-01 -1.06127063e+00 2.36657575e-01 6.78258190e+00 -5.32670962e+00 -2.78222401e+00
1.74402624e+00 -1.46452552e+00 1.08080669e-02 -1.51226711e+00 3.37507695e+00 -4.38191498e+00
-5.39349660e-01 9.27934398e-01 2.47651367e+00 -2.61423787e+00 -3.96526142e-02 8.89238110e+00
-1.11826023e+00 2.41051607e+00 -2.66557308e+00 2.02293072e+00 3.79061782e+00 -8.79753061e-02
4.08372617e+00 -2.14345435e+00 7.89427665e+00 4.92535219e-01 -1.98595773e+00 -2.95865126e+00
-3.08500492e+00 6.93446814e-01 -3.50163489e+00 4.76743647e-01 -2.89877693e+00 2.00901454e+00
7.54095797e+00 -3.09471459e+00 4.49870677e+00 -1.13792046e+00 -3.33399027e+00 1.22144960e+00
-3.06984649e+00 -3.85647909e+00 -8.53336690e+00 2.53884753e+00 1.05090202e+00 2.45665587e-01
4.76130211e+00 9.33922561e-01 2.22998074e+00 1.89093577e-01 -5.00621027e-01 -5.88028169e+00
3.23155695e+00 9.72325564e-02 -6.55809119e-01 -3.53250157e+00 -2.83718061e+00 -4.57699135e+00
-4.64973491e+00 1.06740282e+00 -6.16585789e+00 3.11374599e+00 -1.29335124e+00 -2.04371813e+00
1.60766453e+00 -4.44613838e-01 2.93666091e+00 4.34877749e+00 3.32435364e-01 -1.34466541e+00
-1.24508202e+00 5.14991039e+00 -4.28471974e-01 8.82255666e-01 -2.86951115e-01 -4.81508339e+00
1.21864855e-01 1.23053356e+00 -4.17481144e-01 -5.75643500e+00 6.33211169e+00 1.75751654e-01
-3.16398850e+00 5.44943321e-01 2.23579768e+00 -2.89538991e+00 -9.32290280e+00 4.28779091e+00
6.50684260e-01 -1.88839056e+00 1.46099351e+00 4.61536689e+00 4.20169033e+00 -3.02597249e-01
-1.12091207e+00 1.68858387e+00 2.11861960e-01 2.62733263e+00 1.26605896e+00 8.43080944e+00
8.47633938e-01 1.91970756e+00 1.06474701e+00 4.23373543e+00 -2.76623895e-01 -6.20829259e+00
1.01856707e+00 1.28413748e+00 -3.79940990e-01 -2.78064932e+00 7.83000737e+00 -9.45591930e+00
1.39800457e+00 -6.71972731e+00 -1.41778249e+00 -2.07998526e+00 -4.74290578e+00 -3.59900950e+00
5.09923889e-01 -3.23907882e+00 1.60765929e+00 -1.90769139e+00 -6.66502774e+00 -4.46242306e+00
6.78739773e-01 -7.79163593e-02 2.08656631e-01 -3.22888013e+00 5.24634722e+00 6.99185502e+00
1.23882575e+00 1.21730531e+00 -2.16427058e+00 -2.45422176e+00 6.59669639e-01 -1.00794431e-01
4.56682686e-01 1.58939361e+00 -3.63078060e+00 4.96712644e-01 -4.03156446e+00 1.44224762e+00
-1.29604201e+00 -6.04952203e-01 3.61878322e+00 -7.04030085e+00 -2.02344640e+00 5.33265421e+00
-2.14088719e-01 -1.79327632e+00 -1.06764173e+00 -3.93403519e+00 -9.02234868e+00 1.40469770e-01
-2.93050635e+00 -3.88946323e-01 -3.05933313e+00 -3.68876407e+00 4.70452748e+00 6.85237066e+00
-4.95711395e-01 -1.78621486e+00 -2.50601725e-02 4.16723536e+00 -1.00579204e+00 -2.07597405e-01
2.98565648e+00 -2.56982442e+00 2.18070619e-01 -5.44161385e+00 2.21603621e-01 2.77490446e-01
1.59808959e+00 4.45752244e-01 7.68595176e-01 -2.47924567e+00 3.29315601e+00 -6.06349947e-01
7.00397339e+00 1.17450516e+00 -3.15915003e+00 2.57446888e+00 -7.91838591e-01 4.90833527e+00
-2.57159032e+00 -1.72116624e+00 -3.31698347e+00 3.81879676e+00 3.17454626e-01 5.28097145e+00
-2.74888727e+00 -2.77062710e+00 -1.64928044e+00 -2.54334776e+00 3.18005712e+00 -2.33784183e-01
-4.27211905e+00 -3.50470780e+00 7.59678917e-01 -3.83067198e-01 4.51792788e+00 6.57004065e-01
5.64413658e+00 -1.92232764e+00 3.14741698e+00 3.19200692e+00 -5.61363865e+00 3.66244066e+00
1.13543415e+00 2.51136835e+00 1.11438145e+00 -8.34387232e-01 -4.69933207e+00 3.04295535e+00
4.64273739e-01 2.67003106e+00 1.28456082e+00 -5.21819078e+00 -1.54769875e+00 4.05874396e+00
-2.96292575e+00 -2.17347254e+00 -1.98087387e+00 -2.89833990e+00 -2.82620594e-01 -3.24402804e-01
-7.66393464e-01 -5.29193841e-01 1.11670039e+00 -4.26433179e+00 2.22946644e+00 6.82766929e+00
5.69617806e-02 2.69144105e-01 1.22406968e-01 -9.92319912e-02 6.50272547e+00 -2.76544757e+00
-2.38400854e+00 -1.49651592e+00 -7.85677822e-01 7.78286369e-01 2.80799486e+00 -8.71063877e-01
-2.05794587e+00 5.98785644e+00 -1.84086638e+00 -1.90253134e+00 -2.83742529e+00 -1.25700579e+00
-8.59319783e-02 2.47657214e+00 1.11725061e+00 2.56943666e-01 2.80096615e+00 -5.06941480e+00
4.58102767e-01 -1.65924696e-01 8.46990741e-01 -3.97870235e+00 -5.32036269e+00 -9.10788659e+00
3.47572205e+00 -2.83717632e+00 5.44071207e+00 -2.47762027e+00 7.83655228e-01 -3.24846600e+00
7.07416864e-01 -1.42858528e+00 5.23856628e-01 -2.37005355e+00 -9.94582961e+00 -7.98772574e+00
1.36056625e+00 -1.28590146e-01 1.12195033e+00 -6.55550758e+00 -4.70379436e+00 -1.77584206e+00
-3.48160826e-01 -1.86120695e+00 4.90059560e-01 1.19886946e+00 -1.73647025e+00 1.37295151e+00
2.09823766e+00 -2.84128669e+00 2.13927801e+00 2.23431810e+00 -6.10020318e+00 2.83584942e+00
1.50686198e+00 -5.07305120e-01 -1.88948763e+00 -6.50125962e+00 -1.87258027e+00 1.45585708e+00
-7.46066980e+00 -1.84155810e+00 7.29745786e-01 3.91460571e-01 -1.01195170e+00 -3.19527816e+00
-9.04482796e-01 3.21561678e-01 2.40367765e+00 5.11942787e-02 -2.81737609e+00 -3.69610672e+00
2.37590757e+00 -5.13336519e-02 1.32781933e+00 2.74858699e+00 -7.85938455e-01 -1.36086276e+00
6.75387051e-01 2.63597342e+00 1.70341949e+00 -3.18484689e+00 -1.00602237e+01 -6.22511069e+00
-2.10313930e-01 -2.28630767e+00 -2.19454308e+00 3.06775005e+00 -4.29767360e+00 -2.72023121e-01
-4.79314302e+00 -6.52978433e-01 4.03981156e-01 4.14826865e+00 -2.92400365e+00 -5.67257158e+00
-5.22468905e+00 5.44889428e+00 -3.54139206e+00 -3.84415232e+00 2.90171199e+00 -2.50582790e+00
-2.91897825e-01 3.84982912e-01 -8.89835175e-01 6.65734179e+00 -4.33978054e+00 -8.28502001e+00
